,bins,data,MC
0,0.0,1.0000000000000027,1.0000000000000009
1,0.1,1.0000000000000027,1.0000000000000009
2,0.2,1.0000000000000027,1.0000000000000009
3,0.30000000000000004,1.0000000000000027,1.0000000000000009
4,0.4,1.0000000000000027,1.0000000000000009
5,0.5,1.0000000000000027,1.0000000000000009
6,0.6000000000000001,1.0000000000000027,1.0000000000000009
7,0.7000000000000001,1.0000000000000027,1.0000000000000009
8,0.8,1.0000000000000027,1.0000000000000009
9,0.9,1.0000000000000027,1.0000000000000009
10,1.0,1.0000000000000027,1.0000000000000009
11,1.1,1.0000000000000027,1.0000000000000009
12,1.2000000000000002,1.0000000000000027,1.0000000000000009
13,1.3,1.0000000000000027,1.0000000000000009
14,1.4000000000000001,1.0000000000000027,1.0000000000000009
15,1.5,1.0000000000000027,1.0000000000000009
16,1.6,1.0000000000000027,1.0000000000000009
17,1.7000000000000002,1.0000000000000027,1.0000000000000009
18,1.8,1.0000000000000027,1.0000000000000009
19,1.9000000000000001,1.0000000000000027,1.0000000000000009
20,2.0,1.0000000000000027,1.0000000000000009
21,2.1,1.0000000000000027,1.0000000000000009
22,2.2,1.0000000000000027,1.0000000000000009
23,2.3000000000000003,1.0000000000000027,1.0000000000000009
24,2.4000000000000004,1.0000000000000027,1.0000000000000009
25,2.5,1.0000000000000027,1.0000000000000009
26,2.6,1.0000000000000027,1.0000000000000009
27,2.7,1.0000000000000027,1.0000000000000009
28,2.8000000000000003,1.0000000000000027,1.0000000000000009
29,2.9000000000000004,1.0000000000000027,1.0000000000000009
30,3.0,1.0000000000000027,1.0000000000000009
31,3.1,1.0000000000000027,1.0000000000000009
32,3.2,1.0000000000000027,1.0000000000000009
33,3.3000000000000003,1.0000000000000027,1.0000000000000009
34,3.4000000000000004,1.0000000000000027,1.0000000000000009
35,3.5,1.0000000000000027,1.0000000000000009
36,3.6,1.0000000000000027,1.0000000000000009
37,3.7,1.0000000000000027,1.0000000000000009
38,3.8000000000000003,1.0000000000000027,1.0000000000000009
39,3.9000000000000004,1.0000000000000027,1.0000000000000009
40,4.0,1.0000000000000027,1.0000000000000009
41,4.1000000000000005,1.0000000000000027,1.0000000000000009
42,4.2,1.0000000000000027,1.0000000000000009
43,4.3,1.0000000000000027,1.0000000000000009
44,4.4,1.0000000000000027,1.0000000000000009
45,4.5,1.0000000000000027,1.0000000000000009
46,4.6000000000000005,1.0000000000000027,1.0000000000000009
47,4.7,1.0000000000000027,1.0000000000000009
